fid,GRID_ID.x,GRID_ID.y,mean_elevation,mean_severity,mean_VPD,mean_VPD_ano,mean_VPD_yod1,mean_prec,mean_temp,mean_prec_total,mean_temp_total,mean_recovery_rate,mean_percent_recovered,mean_bare,dominant_forest_type,geolocation,mean_pre_dist_tree_cover,long,lat,pred,residuals,VPD_effect,elevation_effect,severity_effect,temp_effect,prec_effect,predist_treecov_effect,bareground_effect,predicted_recovery
245,H-11,H-11,1020.12215909091,77.2628997041506,7163.64213614905,0.148314380832921,0.225054062445286,1536.25091736528,15.7359940786871,15220.3021435147,15.9072077907724,7.17596566523605,49.1477272727273,7.70437292015032,coniferous-dominant,western alps - north,53.8076587349418,4060173.16767742,2587005.31651879,48.5566380866572,0.591089186070079,1.46602999109906,-1.47687905855481,-3.37009620487436,2.11221634921614,0.853704105378583,-2.42758793063289,-2.55183059412483,49.1983566887045
246,V-7,V-7,1298.59279475983,75.3035893141254,5413.76963068394,0.0607138801943699,0.136655645254114,1698.1762809825,12.7455917675777,17165.3572530288,13.0199685773317,8.35387323943662,39.9563318777293,6.26298796158411,coniferous-dominant,eastern alps - north,52.0446954959976,4351069.90537222,2687294.51075556,40.8892873588807,-0.932955481151474,-0.220800703761841,-1.11042117587492,-1.61164046463482,-4.35878385866246,0.672120897616671,-2.44065782073592,-1.08783212052615,38.9837161416767
247,K-10,K-10,1427.41695935775,87.3113657332646,5614.76790004228,0.11246042557898,0.109880804915504,1666.50930059324,12.677059988009,16589.7063913762,12.8521376859803,11.2363636363636,19.919719016558,3.35617162379589,coniferous-dominant,western alps - north,53.6418074710226,4122171.3756,2603196.11125555,30.9707219269069,-11.051002910349,-0.763646809156743,-0.393145127197094,-9.62638308114136,-4.54280171717091,0.769391061083964,-2.47762341600719,1.437131075306,28.0568326563717
248,AC-3,AC-3,529.742072882158,67.3253949986794,8188.42072716442,0.159430749271217,0.166035876932461,1305.06387488613,17.7797806506183,13063.034117871,18.0381061654234,4.39701663798049,73.0241362991008,1.88052373113454,coniferous-dominant,eastern alps - north,56.1303397356405,4496789.10463827,2770566.68582319,71.6543801664963,1.36975613260446,0.352491023571637,1.83452709848365,4.60432721607947,4.57113694291036,0.39737296980776,-1.03423417382736,8.01172232000099,64.2065474432561
249,V-8,V-8,1483.28801611279,70.4552222701253,5547.26624884172,0.0279809218834653,0.170376143518383,1320.90498657961,12.2430880567961,13500.2972439461,12.4708759403668,6.43285939968404,47.4320241691843,7.15540166835644,coniferous-dominant,eastern alps - central,56.629558963203,4351069.90537222,2663266.39664445,45.9580201102771,1.47400405890723,0.438971417104205,-0.0104795664888276,3.32733149600355,-4.88639325936923,0.549719670875042,-0.729211199665039,-1.93938613032543,45.4882247648765
250,I-11,I-11,1191.17665615142,77.7974959926453,6556.27623337834,0.0987733703612615,0.152556156384103,1622.13189492693,14.7031373862782,16133.7192805759,14.8305492445186,7.61784511784512,43.7434279705573,5.01554123223064,coniferous-dominant,western alps - north,52.8710940630313,4080553.95898789,2579165.16445623,40.8098850168585,2.93354295369882,0.0878979832122431,-1.46300156765991,-3.75308716724229,-0.73180546769378,0.822861453513283,-2.57256105963968,-0.465100590393375,37.9272106335568
251,AM-10,AM-10,909.622596153846,65.5948773750404,7381.85170430334,0.0927251805121625,0.35725599817654,1506.03468256625,16.5025507029415,15352.9429773184,16.7197431463462,3.99087591240876,58.6538461538462,3.94876135272162,coniferous-dominant,eastern alps - south,56.671930679878,4703454.93821182,2604576.44853492,63.1557652527337,-4.50191909888751,0.365168062932865,-1.23820026642204,4.64524282686483,3.67059562468445,0.856404835092149,-0.706215376023369,0.282466176628512,60.1177642124086
252,L-15,L-15,849.25,66.8684580915644,9384.67823345669,0.0568207278791737,0.493166531187196,860.154004917247,18.4700692096592,8600.07582902175,18.6617291645014,7.17647058823529,61.9230769230769,8.95127264692906,broadleaved-dominant,western alps - north,39.9660611143526,4142475.83708099,2495419.82442255,59.696226230506,2.22685069257091,-3.18315461522979,-1.0111281408724,4.64692183405166,4.36863411406191,-0.915972254894365,3.56150142741191,-3.46807081787434,59.497723932933
253,R-13,R-13,982.474440894569,71.5383655939864,8404.59252466344,0.0752375927827607,0.373959606202816,1900.83301088055,17.2113938302008,19118.0938920579,17.5087868576186,9.57805907172996,44.2492012779553,7.25030233129608,broadleaved-dominant,eastern alps - south,42.8348882648308,4267818.44460879,2543153.64840621,57.6904537673084,-13.4412524893531,0.111940336195401,-1.41584551040261,2.41371780527486,4.41719868227353,0.152613882651576,0.640431724184642,-2.04491236687377,57.4310967141061
254,AR-6,AR-6,509.899403874814,61.5844778809372,8923.57726198875,0.0763862673352322,0.19185763945971,958.439728034989,18.1063378556364,9613.82522047472,18.2875781168229,5.30122950819672,61.8479880774963,2.1846627181854,coniferous-dominant,eastern alps - central,68.2880556583413,4802016.25948592,2713805.30848547,64.4162913707037,-2.56830329320743,0.871939875509264,2.06605895538695,4.11032198391637,4.54992244940169,-0.714582554905125,-6.11669076255061,6.32184423274498,57.9555451501481
255,AO-7,AO-7,532.25,73.4670770263363,8791.83328883098,0.0280919045405116,0.0319459401071073,1151.06520589193,18.0824726525475,11843.7836685181,18.4803473154704,15,25,2.86908285846925,coniferous-dominant,eastern alps - central,67.2719453463203,4739232.36640743,2684658.53945867,52.6006268621386,-27.6006268621386,-2.6956552160444,1.80521254988021,0.382924830220249,4.48204280471749,-0.085354451254981,-6.42646313879096,3.06081162262141,48.7796086925505
256,E-14,E-14,610.570491803279,75.1562279611366,9092.17622313807,0.152182806074923,0.299967225488177,1191.83959855066,18.8150209945077,11991.9881528094,18.9677044227159,6.14263565891473,55.3005464480874,8.59858045637749,broadleaved-dominant,western alps - north,44.3657911124863,3997317.6321,2507083.6547,61.1890835113469,-5.88853706325948,1.40375873646163,0.906560873392052,-1.4599151606213,4.0464808133335,-0.0274669611395928,-0.290775957773368,-3.32442627038907,61.7606383941403
257,W-3,W-3,633.531587057011,74.5761791937657,7693.46615384571,0.190119459205455,0.252851596732986,1114.03309796576,16.83651133967,11180.3515249761,17.1054375521102,7.01277372262774,61.171032357473,1.99049004609085,coniferous-dominant,eastern alps - north,64.6107018308597,4375386.41333496,2766656.81541003,60.0110805869383,1.15995177053474,1.72552862306691,0.657306011953547,-0.843915134279103,4.12283836509511,-0.322786190506369,-6.02385481198996,7.38995863804167,52.861890641084
258,E-23,E-23,499.284706858407,83.978698724291,11876.4008726907,-0.0345120903268214,0.110274643113576,592.839458813805,21.2038719530692,5785.3713270737,21.5026541069993,10.3358208955224,21.1421460176991,3.68845491206026,broadleaved-dominant,western alps - south,41.6266747092555,3997317.6321,2290830.62744444,16.3915778598774,4.75056815782168,-7.75524691318491,2.18923906770059,-7.11942000658996,-4.92330565490599,-1.9012419326422,1.75387788091723,0.691961852313899,13.512448772404
259,U-6,U-6,1204.26076887448,77.0652881068224,5625.54290533081,0.146429646842392,0.245338928745847,2047.77528065598,13.4031604428178,20618.9695308486,13.6589760423277,8.23427331887202,42.1491431218157,3.29477708327369,coniferous-dominant,eastern alps - north,55.7647046244743,4330260.94812778,2699308.56784444,47.422274371583,-5.27313124976739,1.6859728546676,-1.43535615665512,-3.21756103513369,-3.42485940463772,-0.368793865531668,-1.28398312188172,1.60597144130542,44.4551578911244
260,AK-2,AK-2,375.666666666667,66.482810564553,8601.13538185611,0.120249861398831,-0.0100827974577745,1044.13982815611,18.6719249708936,10521.1512425741,18.9155979349156,9,50,1.54428687731202,coniferous-dominant,eastern alps - north,63.7824343434343,4665358.92725699,2784956.51671168,59.4800390694247,-9.48003906942475,-3.83416613591129,3.51127141586449,4.66327357752074,4.11414106991341,-0.514394057753188,-5.46403925479041,9.96170233527319,51.7669872356306
261,H-23,H-23,1173.2428066633,72.0563497630557,8189.19017163576,0.0333924685653598,0.193941567656582,858.717426933662,16.5078320240153,8475.34180063771,16.6469570592336,6.95938628158845,39.5254921756689,10.0184883354075,coniferous-dominant,western alps - south,45.0308933554842,4059744.50385,2302844.6845,29.0895231851382,10.4359689905306,-1.91353676834831,-1.49372673831703,1.90533103931593,3.56432522566843,-0.943821190866053,-0.520473324789329,-3.35213604671678,25.315054818922
262,N-12,N-12,1022.89552238806,77.9491947534834,7583.88874243198,0.0402645185533605,0.286646160375633,1412.87033912907,16.0496250704682,14113.4466335467,16.2937443021087,8.23846153846154,51.6417910447761,12.9246064633855,broadleaved-dominant,western alps - north,32.8437892881949,4184598.24737222,2567153.94005555,52.984829059607,-1.3430380148309,1.58513855395238,-1.48062881405957,-3.85404387058292,2.95201205185871,0.716943691962199,8.97031469543204,-2.95364149127314,39.1886042859315
263,AF-8,AF-8,1375.84120171674,73.4473179920959,5744.98602624332,0.0927504632816789,0.272883093765275,1465.51745302303,13.0970942603155,14976.4962669854,13.3281374063331,6.21319199057715,39.6076026977315,4.11727124518626,coniferous-dominant,eastern alps - central,54.3721827557409,4559159.4779,2663266.39664445,41.5115487377953,-1.90394604006385,1.70392465814022,-0.709981039155621,0.404940249049987,-3.95759120433955,0.841573228956837,-2.18520054388109,0.0833637777594163,38.358631744549
264,S-13,S-13,876.596638655462,71.9733639935243,8271.12018728361,0.0126604936216408,0.302463442457615,1675.67115756686,17.6118903231384,16801.8967409535,17.8238322199145,6.73835125448029,60.2240896358543,9.71400786058714,broadleaved-dominant,eastern alps - south,50.7843089815433,4288984.07770698,2531212.8680273,56.3421431627048,3.88194647314958,1.36405107587937,-1.12482689612543,1.98930564952496,4.53926233538109,0.737157437428294,-1.94634255808191,-3.44617990459693,53.6699692514712
265,Z-15,Z-15,275.608695652174,62.0683410758526,11129.5484082642,0.131344632693712,0.175039128440878,1154.26748268566,21.9829935066774,11630.4753769584,22.1685903018957,5.64285714285714,52.1739130434783,11.6070396964829,broadleaved-dominant,eastern alps - south,37.6729583717569,4426143.19639219,2499019.63986429,47.1093512477512,5.06456179572701,0.532555258054783,4.35028218130061,4.18182136454606,-7.78097191855776,-0.166031911421612,5.87358638812818,-2.99176090113521,37.7142103081747
266,R-7,R-7,1126.66884176183,73.747455987487,5901.58540965981,0.0789543620419616,0.0969081462701001,1910.71318155602,13.962664032349,19309.6597626081,14.2703319099619,8.07310704960836,44.3719412724307,2.77752673400093,coniferous-dominant,western alps - north,52.8271388168371,4269203.76611135,2686570.12872047,52.4752606961866,-8.10331942375591,-1.04915929198254,-1.53684228139219,0.0702917230218403,-2.15540504170607,0.0899665381042542,-2.57123403718753,3.43738346436,48.3635336795333
267,U-10,U-10,1401,85.4331734746807,5042.25701967034,0.0893673211503856,0.579765770701616,1196.9479435838,10.2548798408429,11966.3091538373,10.3924966857183,8.16326530612245,39.7058823529412,5.57492797730126,coniferous-dominant,eastern alps - central,35.620300321839,4330260.94812778,2603196.11125555,40.0889040560321,-0.38302170309089,1.30904090651246,1.0242200860649,-8.16787418724681,-5.92717173328964,-0.037585607432349,7.38776960507112,-0.683103490743731,37.7453512969953
268,R-10,R-10,1431.87852494577,79.6955720706592,5822.49934221421,0.0772752190109065,0.152943895049603,1368.30508389159,13.1767430222398,13615.339260904,13.3485130482639,7,36.8763557483731,4.68384966354415,coniferous-dominant,western alps - north,51.4687586732853,4267834.07637222,2615210.16834445,35.5237899526389,1.35256579573418,0.0954384919778279,-0.364073634781375,-4.82023576915064,-3.92793026318287,0.585653856341714,-2.24272728875737,-0.326186589565937,32.3446885230007
269,D-18,D-18,1145.7104276069,81.4733781600935,7604.52017327054,0.0339656903940638,0.267729727530294,929.090298476813,15.9078713886378,9307.79246320102,16.1149609959939,9.99654377880184,40.3600900225056,5.57601435936334,coniferous-dominant,western alps - south,43.5232480882256,3976508.67485,2422985.2552,39.5924188234141,0.767671199091559,1.72729076030099,-1.52532870563171,-5.65904814356718,2.58375376887926,-0.773559881253058,0.14923292343867,-0.683585925842691,37.249652315745
270,K-17,K-17,441.083333333333,65.5375218152738,10608.6192479739,0.08121111197712,0.182266715647549,997.01630405176,21.0614880471623,10154.2681323157,21.2565841238105,5.92213114754098,55,10.3210232855924,broadleaved-dominant,western alps - south,52.5616966394499,4116060.67171509,2435580.51888671,55.0385638524212,-0.0385638524211629,0.678543275849626,2.84448661152245,4.64181666114765,-3.8272351554005,-0.602360310419689,-2.54874279569954,-3.24452943392768,50.1546806478466
271,I-21,I-21,1468.69610636277,71.812141203825,7112.27583689233,0.0428869981338158,0.305736880600877,882.657924900842,14.9386590195816,8840.32808104223,15.0792344953795,7.98907103825137,46.9135802469136,15.45783514894,broadleaved-dominant,western alps - south,31.7472487516679,4080553.4611,2338886.85574444,48.4955373746878,-1.5819571277742,-2.30978665739474,-0.114302211299213,2.14982267267937,-0.0571793037377311,-0.865248040286054,9.6336159346759,-1.89994891669878,25.2571368682329
272,X-8,X-8,1554.17155756208,73.8891916555253,5247.02080979908,0.0667841669646273,0.177558430862541,1235.33626584146,11.8933771669201,12704.07370777,12.1044553557192,6.51521298174442,41.5349887133183,7.22128064028579,coniferous-dominant,eastern alps - central,44.8167161211184,4392687.8199,2663266.39664445,41.5914128154501,-0.0564241021317926,0.583350994575258,0.530857274907715,-0.0875885936422126,-5.14220778010722,0.258622538255369,-0.456808740397023,-2.01250358621659,41.2675957779995
273,J-10,J-10,1239.00563380282,78.3539993153777,6160.09600572148,0.183311458595342,0.208166182749252,1609.16985632012,13.8806514372885,15985.6887282143,14.0455998231649,7.53951219512195,49.7887323943662,2.68078735091871,coniferous-dominant,western alps - north,58.4576170499726,4101516.87118063,2614531.05845598,47.590726860818,2.19800553354825,1.1870327564862,-1.3405120554316,-4.10779167282393,-2.66299880110408,0.835198959919696,-0.420052557757835,3.85805010147391,43.1379980798369
274,AH-10,AH-10,988.654272151899,70.5096765170254,7206.14024655381,0.155783514676154,0.400426457434199,1409.59207285495,16.2294735809653,14403.2376955883,16.4875235229468,6.06571936056838,52.5514240506329,3.18958479890892,coniferous-dominant,eastern alps - south,59.3321874311992,4600777.3924,2615210.16834445,55.9505981140357,-3.39917406340275,-0.173591139501866,-1.42717443435658,3.28699137938138,3.30758891757659,0.773537584464407,-0.857547450171827,1.91918655363651,52.8523711190478
275,O-11,O-11,1303.10471204188,76.7918363553497,6426.39274142723,0.0224552291645374,0.137461560110303,1905.12285089698,14.1002466438167,18945.8870025954,14.3772975882897,7.46206896551724,55.4973821989529,11.1459025137764,broadleaved-dominant,western alps - north,34.7950330410509,4205407.20462778,2579167.99714444,46.2634608731685,9.23392132578434,-0.205082559905474,-1.08989989088774,-2.99673518158634,-1.89905849219813,0.207573301604024,7.88142036154827,-3.02721290677412,38.4307724476385
276,Z-9,Z-9,1518.11365719523,72.7411802535114,6016.79865949486,0.0970317939750021,0.364563277865377,1025.87513437954,13.0121886084989,10164.8554769738,13.2318746067301,6.46354166666667,41.0632447296059,5.10209283624085,coniferous-dominant,eastern alps - central,53.8795816148222,4434305.7344,2639238.2825,40.9674928350931,0.0957518945128086,0.248102917774283,0.24812237139661,1.18353535807107,-4.09231470459962,-0.599982256303155,-2.40272891378517,-0.497355664339344,38.1785505944519
277,W-11,W-11,1661.24538258575,75.0728446914177,5749.04708223032,-0.120318487367247,0.110051507522207,1331.47121988315,12.5325202699119,13710.2098919307,12.7875930093467,5.79470198675497,31.1345646437995,4.09794388296247,coniferous-dominant,eastern alps - south,50.8746502642446,4371878.86262778,2579167.99714444,38.1509979789698,-7.0164333351703,-0.760004134173091,1.43147324432578,-1.37312143757002,-4.60779370013453,0.613790269347145,-1.98739687194143,0.103916775396749,35.0101827712581
278,K-18,K-18,273.764705882353,63.729032066254,11294.6599034753,0.126253117210057,0.157236842329011,807.714702961776,21.9944488126762,8191.87432659374,22.1668013574393,6.66666666666667,58.8235294117647,6.30779777492924,broadleaved-dominant,western alps - south,48.0143341081576,4114985.82744884,2405798.12649295,55.5885240098925,3.23500540187223,0.179157404275069,4.36390564996159,4.43935670819119,-7.77347660405583,-1.01182276578388,-0.966503765129993,-1.12219719099548,53.7221064314982
279,N-13,N-13,890.221374045802,80.2985963581027,8470.70068366164,0.0206673700668866,0.103180654304287,1683.44613995154,17.5376323478809,16762.0103303749,17.7327820783188,8.11940298507463,52.6717557251908,8.65203557681528,broadleaved-dominant,western alps - north,36.8478804282121,4184598.24737222,2543125.82594444,51.5686715303493,1.10308419484159,-0.908944212530276,-1.17455123284917,-5.10355924874933,4.51307586639819,0.74355139082589,6.54408053589994,-3.35299682697491,52.0463136784422
280,AH-5,AH-5,1008.92404023814,74.0544162871532,6337.89491791184,0.166132457031844,0.200317823760808,1982.35755427079,14.7792188870514,19855.157610792,14.9422502980171,6.08449074074074,40.8335044138781,4.4585547287505,coniferous-dominant,eastern alps - north,55.3051902800241,4600777.3924,2735350.73905556,43.7172550973501,-2.88375068347205,1.0388864106597,-1.46070253328801,-0.271138812353343,-0.430328052630197,-0.095748629390588,-1.60545231587963,-0.200320404261968,40.4587798513719
281,K-21,K-21,1457.2808320951,61.5785979225197,7081.09519914384,-0.00829193511567194,-0.125512511126232,940.418232014633,15.2522819818077,9004.86458079776,15.4757364647859,9.12911392405063,36.849925705795,10.4424553355956,broadleaved-dominant,western alps - south,43.7897169587213,4122171.3756,2338886.85574444,41.5133423208052,-4.6634166150102,-7.70338408423466,-0.193618780043392,4.10948494989836,1.01844201452299,-0.832235791688674,-0.00901648595575777,-3.20235174385294,36.18517374734
282,H-17,H-17,1671.9512195122,74.2076707590191,6783.6656295115,-0.0201711628158949,-0.0253140505130699,714.872344829716,13.4597637911792,7255.41773871445,13.658171541393,7.33783783783784,51.219512195122,10.457617048681,coniferous-dominant,western alps - south,37.6082675148,4059744.50385,2447013.36935556,44.0778923644116,7.14161983071036,-4.25361928152763,1.52398843291696,-0.440655660989172,-3.42628882903402,-1.29330111752887,5.92956627680445,-3.19723303260037,38.6943988841292
283,AL-7,AL-7,1029.45751633987,68.7061893349963,6553.13292037699,0.167878394223277,0.257759909757897,1148.62663352508,14.9982320221747,11715.2869253004,15.22426028836,5.18624772313297,61.102731690967,2.65367216957117,coniferous-dominant,eastern alps - central,58.1175534971112,4684013.2214,2687294.51075556,57.891372576062,3.21135911490498,1.73755787364735,-1.48909406223377,4.28060396215206,0.339024884813339,-0.13437948111781,-0.354662001246552,3.97996559623111,53.3376243688484
284,W-9,W-9,1450,78.5548800652476,5670.54751314061,0.0669353549347668,0.147900153936086,854.339904459194,11.7039573881146,8622.43182801963,11.9602015192793,8.25663716814159,34.3283582089552,5.89926915721856,coniferous-dominant,eastern alps - central,43.7265566332002,4371878.86262778,2627224.2254,36.4095986938567,-2.08124048490143,-0.00247048773689063,1.0242200860649,-4.22583072727397,-5.22838835713797,-0.911099440932157,0.026869937503057,-0.846744576969451,34.2657889125937
285,S-6,S-6,789.381690140845,71.906808287211,7339.30790303267,0.171059855372653,0.417581801189308,1673.0143879593,16.3643435806232,16942.0469047009,16.568994045054,6.5195530726257,58.0281690140845,4.76762142428978,coniferous-dominant,western alps - north,53.7826329013107,4289690.87049041,2698148.18255196,59.355964045965,-1.32779503188053,-0.281745075239396,-0.688376091003564,2.05600185191266,3.44288339995731,0.713501655739469,-2.43579389889979,-0.364970748866942,56.235912916499
286,Y-9,Y-9,1307.47930142303,66.9960828388647,6813.24827324008,0.0218200073536115,0.222019361579046,1014.23049125724,14.609648667442,10223.0710017808,14.8754103248611,6.08189655172414,46.1190168175938,5.09062679359316,coniferous-dominant,eastern alps - central,57.3973752500181,4413496.77715,2627224.2254,49.6404307534949,-3.52141393590113,1.42111814941642,-1.06962661522601,4.63771248440709,-0.611137900458294,-0.586749010194581,-0.412336252332205,-0.493112587028817,46.8390121063565
287,W-13,W-13,1121.54855195911,72.0223149243254,7233.71832678781,-0.0776074566184556,0.2202781319125,1465.42914725623,16.4534171672575,14458.9169973084,16.7510672981298,9.19090909090909,48.0408858603066,4.88341244727879,coniferous-dominant,eastern alps - south,51.7734550599897,4371878.86262778,2531111.76885556,49.374804796005,-1.33391893569836,1.39418248670161,-1.53858965933495,1.93987828426958,3.71422585872456,0.782685226134459,-2.35574939387085,-0.413806587064167,46.3566646634257
288,C-18,C-18,805.685483870968,75.4995806774768,8787.41865762155,0.0870814062095099,0.224446204396763,942.087950479441,17.9794501330698,9338.64234795793,18.1736978793411,10.7605985037406,28.9874551971326,9.21973661505547,coniferous-dominant,western alps - south,47.9574355421415,3955699.7176,2410971.19814445,38.9409301343449,-9.95347493721225,1.45724882896623,-0.787006850581918,-1.8099127738102,4.56807854025678,-0.767650270321165,-0.956194877644044,-3.50742424974526,37.9568756362836
289,R-14,R-14,498.755905511811,73.6223566134769,10569.2000562194,0.0979778960055287,0.274894949840748,1493.94694776755,20.6533756752004,15040.9879817212,20.8380681686201,7.30864197530864,46.4566929133858,16.5970631978057,broadleaved-dominant,eastern alps - south,48.929432417875,4267098.83635027,2524296.26079816,56.4536961624315,-9.99700324904569,1.69155579811295,2.19535685583486,0.209794054382225,-1.94777629817807,0.845712081159028,-1.18981960007469,-2.19794122915076,29.7408708326754
290,AM-9,AM-9,1047.35023294053,68.2423864392354,6847.61095340861,0.151282843761494,0.289481200093133,1415.94349152738,15.2814923394734,14408.5025729396,15.5090979007686,5.28623853211009,61.1400383666758,3.08282794775844,coniferous-dominant,eastern alps - central,58.2979191239227,4704822.17865,2627224.2254,62.5366321951935,-1.39659382851774,1.55140332059056,-1.50919849741697,4.42641911301541,1.10702180489372,0.77442640018256,-0.381795072288703,2.26823809916822,59.2516564446691
291,D-24,D-24,427.508771929825,80.2645980935518,11908.8566976455,-0.16975281545059,-0.0455789222843393,508.565879763597,21.5469287206881,4879.1981783902,21.9013118228201,12.7337770382696,21.7209690893901,2.12631259368535,broadleaved-dominant,western alps - south,40.285177869189,3980638.9584967,2284012.91480847,19.8985161834411,1.82245290594901,-4.83153731696349,2.99004738801671,-5.08779134731069,-6.65223155648398,-2.33089889854415,3.20762526468456,6.63819613103613,13.2144560570111
292,Y-11,Y-11,806.289004457652,73.4847580383094,9389.05883008566,0.0288331413707572,0.328793029778465,1024.31193290612,18.8825306105986,10447.2468667448,19.1369608333482,6.30788485607009,45.7652303120357,6.22796418851012,broadleaved-dominant,eastern alps - south,45.6995315010026,4413496.77715,2579167.99714444,46.3177433994723,-0.552513087436672,0.884458853684537,-0.790499026897349,0.363220675522635,3.78744701309021,-0.533095687126939,-0.667507340109381,-1.06168867394999,44.3836607759107
293,U-13,U-13,896.357522123894,70.2711041869266,7636.3996925034,-0.0116375643614499,0.163319369998917,1511.8435554372,17.1651825030754,15063.535047413,17.3740589138777,6.02827763496144,54.8672566371681,7.78305410876188,coniferous-dominant,eastern alps - south,54.6869231813216,4330260.94812778,2531111.76885556,53.2895485171878,1.57770811998036,0.298698591490536,-1.1955574749582,3.45901968605932,4.33717996578683,0.846999008565635,-2.0089428748841,-2.63635369721989,54.0423806464486
294,AA-10,AA-10,1696.84575835476,70.5503639990453,5821.5053466741,0.0364654871045437,0.244692406830184,1107.68959922772,12.3339181672899,10905.3626356149,12.6732533061264,5.90947368421053,48.586118251928,5.22594601759712,coniferous-dominant,eastern alps - south,58.0891635439461,4455114.69165,2603196.11125555,45.9365647357606,2.64955351616741,1.68141877464997,1.73943657377097,3.25643889144537,-4.71570656869165,-0.408287764397376,-0.351945349621119,-0.543160332189004,43.2805637835176
295,AB-10,AB-10,1598.48275862069,70.5432687690569,5691.53437870387,0.11439909494412,0.440276570861846,1050.54931429687,12.739068145677,10415.2192841505,12.9159659067028,4.58102766798419,43.6105476673428,6.72247266873558,coniferous-dominant,eastern alps - south,51.068238472702,4475923.6489,2615210.16834445,40.5904498217586,3.02009784558424,-0.343455252149305,0.895405459813111,3.26179195108968,-4.47545269823842,-0.541038637389873,-2.07403267612137,-1.48657843027938,39.2589201943318
296,AN-5,AN-5,1085.32214656291,70.9743308076005,6081.21143485452,0.182216722844909,0.204582490345913,1429.22717218521,14.2555516419663,14642.646798187,14.4621595359048,5.65885225885226,52.8696498054475,2.76266571381906,coniferous-dominant,eastern alps - north,58.008076334938,4725631.1359,2735350.73905556,54.0972085437378,-1.2275587382903,1.12042854189752,-1.53612903068049,2.91772756848097,-1.68967500411648,0.808942003726724,-0.346506766319639,3.50051727391484,49.9352225938115
297,R-9,R-9,1158.79108280255,75.745876532002,6513.07799794769,0.0708398701821504,0.214517769401976,1225.84620915227,14.5826459491514,12238.1816687323,14.7353713608414,7.19718309859155,44.968152866242,6.0771221296739,coniferous-dominant,western alps - north,53.4557643871404,4267834.07637222,2639238.2825,42.0822004368581,2.88595242938398,1.29960805913709,-1.51260157809323,-2.05290614565233,-0.9855136121643,0.0709125117807546,-2.52136699971415,-0.956293909499344,40.0422222891031
298,L-9,L-9,1055.73668188737,82.0956220106285,6615.69262233946,0.161511011900608,0.103472168498153,1763.5451983522,15.0258782286652,17515.6581379558,15.2642148012473,7.55578093306288,53.2724505327245,3.02534484974631,coniferous-dominant,western alps - north,60.6402621610137,4144887.55943178,2633419.96614458,43.0703219293672,10.2021286033573,-0.902527015638931,-1.51705839145871,-5.97840566137087,0.447929168887524,0.598616226348849,-2.09133670988141,2.46919714091667,39.6621027189809
299,U-14,U-14,656.086419753086,75.7631584249836,9164.07033458956,0.0749105540049163,0.218874631229146,1323.57662388086,19.2689096110193,13195.4272948842,19.4814849962453,7.16145833333333,60.082304526749,10.097557773023,broadleaved-dominant,eastern alps - south,46.2285387816489,4331146.92876252,2508831.63303201,51.9680744412617,8.11423008548731,1.37188744250721,0.422424075105831,-2.06968426446225,3.06467194555689,0.445839692217884,-0.743363144205214,-3.32442799162515,47.9040690544609
300,AI-12,AI-12,907.630165289256,75.0861402330261,7539.19241329558,0.165600253171644,0.403488386848791,2206.38471600365,16.65702464966,21801.9436998919,16.8195894800748,6.33203125,63.7396694214876,2.74419589245737,broadleaved-dominant,eastern alps - south,59.3097268246641,4621586.34965,2555139.883,55.8569449971013,7.88272442438633,-0.197161168065783,-1.23202864053045,-1.38700463764699,3.80529204872452,-0.807173181593117,-0.841763286157764,3.57974600913811,51.6313765637739
301,O-13,O-13,444.68154158215,74.7023714856928,10734.0550067489,0.0682652735518736,0.218981045271023,1739.31413504455,20.7566079476536,17076.8949236277,20.9670037424288,8.45222929936306,43.0020283975659,12.9610655033867,broadleaved-dominant,western alps - north,49.7306974910032,4203993.21343347,2532721.5344789,51.1982340336289,-8.19620563606296,1.37359557030144,2.80535107586287,-0.980162028320428,-2.524570018067,0.689042561007891,-1.47866076569215,-2.94735955149247,37.2749975788983
302,F-21,F-21,1184.59391697493,67.8550112753204,8686.51958608523,0.0618789327739173,0.123163770416458,929.251765362405,16.582703507698,9084.28670284085,16.8406165375905,9.12998624484181,35.429510891903,8.15347291510451,broadleaved-dominant,western alps - south,44.6413006371685,4018126.58935,2350900.9128,36.0378635718281,-0.608352679925062,-0.488098525570199,-1.47523477489897,4.51817282346301,3.83204384354225,-0.816660446730882,-0.397596276442405,-2.99997292387057,37.0156574479956
303,E-19,E-19,1101.89720055071,73.7361939618211,8688.49201360027,0.00384580830593648,0.061195995451343,694.5032796325,16.8798914419288,6897.60951723446,17.1303406012249,10.695374800638,30.6103717301514,9.95089822166348,broadleaved-dominant,western alps - south,47.2784107125893,3997317.6321,2386943.084,33.123968978767,-2.51359724861552,-1.9205065987641,-1.54034235762238,0.0828468654636506,4.14597168611778,-1.42494751013892,-0.857891522996934,-3.37508876965505,29.596269895697
304,E-15,E-15,802.558851674641,73.035889427215,8314.49341109221,0.123332962151931,0.252198331787153,1316.55072410124,17.6530098930872,13210.0638136868,17.7964865675245,6.1328320802005,59.6172248803828,4.85167809820011,coniferous-dominant,western alps - north,53.1361283246333,3997317.6321,2483055.54055556,59.8575454231029,-0.240320542720092,1.72308980943939,-0.768734653046513,0.861218982186458,4.53216920078332,0.451084957824735,-2.5654417229196,-0.400872905671981,56.8095046526086
